ws_source_ip,time,train_id,train_speed,obm_color,obm_direction,kp_in_track,obm_source_ip,scanned_mac_address,rssi_dbm,crssi_dbm
10.69.117.24 ,2021-03-10 10:45:32.808680,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:33.408859,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:33.408859,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:34.008650,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:34.008650,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:34.608271,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:34.608271,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:35.209194,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:35.209194,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:35.809474,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:35.809474,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:36.408521,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:36.408521,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:37.007837,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:37.007837,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:37.609066,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:37.609066,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:38.208906,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:38.208906,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:38.809238,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:38.809238,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:39.408251,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:39.408251,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:40.008462,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:40.008462,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:40.608949,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:40.608949,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:41.209352,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:41.209352,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:41.808724,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:41.808724,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:42.409147,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:42.409147,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:43.008162,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:43.008162,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:43.608822,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:43.608822,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:44.208442,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:44.208442,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:44.808494,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-130.0
10.69.117.24 ,2021-03-10 10:45:44.808494,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:45.408117,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:45.408117,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:46.008974,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:46.008974,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:46.608692,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:46.608692,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:47.208943,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:47.208943,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:47.808233,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:47.808233,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:48.408120,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:48.408120,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:49.008891,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:49.008891,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:49.609733,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:49.609733,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:50.209082,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:50.209082,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:50.808215,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:50.808215,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:51.408149,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:51.408149,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:52.008665,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:52.008665,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:52.608588,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:52.608588,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:53.208340,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:53.208340,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:53.808033,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:53.808033,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:54.408719,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:54.408719,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:55.008231,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:55.008231,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:55.608997,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:55.608997,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:56.208114,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:56.208114,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:56.807975,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:56.807975,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:57.408855,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:57.408855,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:58.009010,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:58.009010,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:58.608394,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:58.608394,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:59.208160,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:59.208160,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:45:59.807945,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:45:59.807945,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:00.408810,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:00.408810,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:01.008708,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:01.008708,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:01.607803,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:01.607803,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:02.233210,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:02.233210,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:02.807730,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:02.807730,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:03.408750,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:03.408750,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:04.008847,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:04.008847,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:04.608064,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:04.608064,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:05.208017,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:05.208017,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:05.808488,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:05.808488,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:06.409430,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:06.409430,117.0,0.0,BLUE,Tail,1237755.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:07.005838,117.0,2.0,BLUE,Tail,1237705.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:07.005838,117.0,2.0,BLUE,Tail,1237705.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:07.605322,117.0,5.0,BLUE,Tail,1237655.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:07.605322,117.0,5.0,BLUE,Tail,1237655.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:08.204556,117.0,7.0,BLUE,Tail,1237505.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:08.204556,117.0,7.0,BLUE,Tail,1237505.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:08.805259,117.0,10.0,BLUE,Tail,1237355.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:08.805259,117.0,10.0,BLUE,Tail,1237355.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:09.408514,117.0,12.0,BLUE,Tail,1237155.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:09.408514,117.0,12.0,BLUE,Tail,1237155.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:10.028527,117.0,14.0,BLUE,Tail,1236955.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:10.028527,117.0,14.0,BLUE,Tail,1236955.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:10.610878,117.0,17.0,BLUE,Tail,1236705.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:10.610878,117.0,17.0,BLUE,Tail,1236705.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:11.238081,117.0,19.0,BLUE,Tail,1236405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:11.238081,117.0,19.0,BLUE,Tail,1236405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:11.837719,117.0,21.0,BLUE,Tail,1236055.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:11.837719,117.0,21.0,BLUE,Tail,1236055.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:12.437178,117.0,23.0,BLUE,Tail,1235705.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:12.437178,117.0,23.0,BLUE,Tail,1235705.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:13.032144,117.0,25.0,BLUE,Tail,1235355.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:13.032144,117.0,25.0,BLUE,Tail,1235355.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:13.609769,117.0,27.0,BLUE,Tail,1234905.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:13.609769,117.0,27.0,BLUE,Tail,1234905.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:14.232637,117.0,30.0,BLUE,Tail,1234405.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:14.232637,117.0,30.0,BLUE,Tail,1234405.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:14.838062,117.0,32.0,BLUE,Tail,1233905.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:14.838062,117.0,32.0,BLUE,Tail,1233905.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:15.437435,117.0,34.0,BLUE,Tail,1233405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:15.437435,117.0,34.0,BLUE,Tail,1233405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:16.037944,117.0,36.0,BLUE,Tail,1232805.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:16.037944,117.0,36.0,BLUE,Tail,1232805.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:16.636292,117.0,38.0,BLUE,Tail,1232205.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:16.636292,117.0,38.0,BLUE,Tail,1232205.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:17.236177,117.0,40.0,BLUE,Tail,1231555.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:17.236177,117.0,40.0,BLUE,Tail,1231555.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:17.836545,117.0,42.0,BLUE,Tail,1230855.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:17.836545,117.0,42.0,BLUE,Tail,1230855.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:18.436955,117.0,44.0,BLUE,Tail,1230155.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:18.436955,117.0,44.0,BLUE,Tail,1230155.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:19.037730,117.0,46.0,BLUE,Tail,1229405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:19.037730,117.0,46.0,BLUE,Tail,1229405.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:19.638261,117.0,48.0,BLUE,Tail,1228655.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:19.638261,117.0,48.0,BLUE,Tail,1228655.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:20.233561,117.0,49.0,BLUE,Tail,1227805.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:20.233561,117.0,49.0,BLUE,Tail,1227805.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:20.832694,117.0,50.0,BLUE,Tail,1226955.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:20.832694,117.0,50.0,BLUE,Tail,1226955.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:21.433475,117.0,50.0,BLUE,Tail,1226155.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:21.433475,117.0,50.0,BLUE,Tail,1226155.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:22.032626,117.0,50.0,BLUE,Tail,1225355.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:22.032626,117.0,50.0,BLUE,Tail,1225355.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:22.632768,117.0,50.0,BLUE,Tail,1224505.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:22.632768,117.0,50.0,BLUE,Tail,1224505.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:23.233804,117.0,50.0,BLUE,Tail,1223705.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:23.233804,117.0,50.0,BLUE,Tail,1223705.0,,00:14:5a:02:3d:9b,,-57.0
10.69.117.24 ,2021-03-10 10:46:23.832838,117.0,50.0,BLUE,Tail,1222905.0,,00:14:5a:02:3d:3d,,-57.0
10.69.117.24 ,2021-03-10 10:46:23.832838,117.0,50.0,BLUE,Tail,1222905.0,,00:14:5a:02:3d:3d,,-57.0
,2021-03-10 10:46:24.602999,117.0,50.0,BLUE,Tail,1222277.9032258063,,00:14:5a:02:36:84,-57.0,-57.0
,2021-03-10 10:46:24.634000,117.0,50.0,BLUE,Tail,1222225.6451612904,,00:14:5a:02:36:84,-55.0,-55.0
,2021-03-10 10:46:24.658999,117.0,50.0,BLUE,Tail,1222147.258064516,,00:14:5a:02:36:84,-55.0,-55.0
,2021-03-10 10:46:24.690999,117.0,50.0,BLUE,Tail,1222068.8709677418,,00:14:5a:02:36:84,-57.0,-57.0
,2021-03-10 10:46:24.733000,117.0,50.0,BLUE,Tail,1222016.6129032257,,00:14:5a:02:36:84,-54.0,-54.0
,2021-03-10 10:46:24.755000,117.0,50.0,BLUE,Tail,1221938.2258064516,,00:14:5a:02:36:84,-54.0,-54.0
,2021-03-10 10:46:24.783999,117.0,50.0,BLUE,Tail,1221859.838709677,,00:14:5a:02:36:84,-55.0,-55.0
,2021-03-10 10:46:24.809999,117.0,50.0,BLUE,Tail,1221807.5806451612,,00:14:5a:02:36:84,-54.0,-54.0
,2021-03-10 10:46:24.844000,117.0,50.0,BLUE,Tail,1221729.1935483871,,00:14:5a:02:36:84,-56.0,-56.0
,2021-03-10 10:46:24.874000,117.0,50.0,BLUE,Tail,1221624.677419355,,00:14:5a:02:36:84,-58.0,-58.0
,2021-03-10 10:46:24.903000,117.0,50.0,BLUE,Tail,1221572.4193548388,,00:14:5a:02:36:84,-58.0,-58.0
,2021-03-10 10:46:24.934999,117.0,50.0,BLUE,Tail,1221520.161290323,,00:14:5a:02:36:84,-58.0,-58.0
,2021-03-10 10:46:24.967000,117.0,50.0,BLUE,Tail,1221389.5161290322,,00:14:5a:02:36:84,-58.0,-58.0
,2021-03-10 10:46:24.994999,117.0,50.0,BLUE,Tail,1221311.1290322582,,00:14:5a:02:36:84,-58.0,-58.0
10.69.117.24 ,2021-03-10 10:46:25.008300,117.0,50.0,BLUE,Tail,1221285.0,,00:14:5a:02:36:84,,-59.0
10.69.117.24 ,2021-03-10 10:46:25.008300,117.0,50.0,BLUE,Tail,1221285.0,,00:14:5a:02:36:84,,-59.0
,2021-03-10 10:46:25.026999,117.0,50.0,BLUE,Tail,1221266.6326530613,,00:14:5a:02:36:84,-59.0,-59.0
,2021-03-10 10:46:25.089999,117.0,50.0,BLUE,Tail,1221156.4285714286,,00:14:5a:02:36:84,-60.0,-60.0
,2021-03-10 10:46:25.124000,117.0,50.0,BLUE,Tail,1221119.693877551,,00:14:5a:02:36:84,-61.0,-61.0
,2021-03-10 10:46:25.151000,117.0,50.0,BLUE,Tail,1221082.9591836734,,00:14:5a:02:36:84,-59.0,-59.0
,2021-03-10 10:46:25.188999,117.0,50.0,BLUE,Tail,1221064.591836735,,00:14:5a:02:36:84,-59.0,-59.0
,2021-03-10 10:46:25.216000,117.0,50.0,BLUE,Tail,1221046.224489796,,00:14:5a:02:36:84,-61.0,-61.0
,2021-03-10 10:46:25.243000,117.0,50.0,BLUE,Tail,1221027.857142857,,00:14:5a:02:36:84,-60.0,-60.0
,2021-03-10 10:46:25.364000,117.0,50.0,BLUE,Tail,1220936.0204081633,,00:14:5a:02:36:84,-58.0,-58.0
,2021-03-10 10:46:25.394000,117.0,50.0,BLUE,Tail,1220807.448979592,,00:14:5a:02:36:84,-57.0,-57.0
,2021-03-10 10:46:25.427000,117.0,50.0,BLUE,Tail,1220770.7142857143,,00:14:5a:02:36:84,-57.0,-57.0
